Customer ID,Call Duration,Call Type,Timestamp,Rate Applied,Charges
265,1,Domestic,2024-05-26 02:18:32.945903,0.05,0.05
292,3,Domestic,2024-05-26 01:43:32.945911,0.05,0.15000000000000002
179,4,Domestic,2024-06-18 21:46:32.945919,0.05,0.2
378,9,Domestic,2024-06-03 02:13:32.945927,0.05,0.45
416,7,International,2024-05-28 13:26:32.945935,0.18,1.26
344,3,Domestic,2024-06-16 13:52:32.945943,0.05,0.15000000000000002
377,5,Domestic,2024-06-09 10:13:32.945951,0.05,0.25
485,3,Domestic,2024-06-16 23:48:32.945959,0.05,0.15000000000000002
146,3,Domestic,2024-06-15 07:44:32.945966,0.05,0.15000000000000002
143,1,Domestic,2024-06-07 15:07:32.945974,0.05,0.05
20,1,Domestic,2024-06-18 22:37:32.945982,0.05,0.05
58,3,Domestic,2024-06-04 14:51:32.945990,0.05,0.15000000000000002
296,1,Domestic,2024-06-03 12:16:32.945998,0.05,0.05
66,1,Domestic,2024-06-06 23:14:32.946006,0.06,0.06
345,4,Domestic,2024-05-26 22:12:32.946014,0.05,0.2
397,1,Domestic,2024-05-25 21:22:32.946022,0.05,0.05
475,3,Domestic,2024-06-09 03:22:32.946030,0.05,0.15000000000000002
13,3,International,2024-06-18 05:32:32.946038,0.15,0.44999999999999996
62,11,International,2024-06-14 06:35:32.946046,0.15,1.65
412,2,International,2024-06-09 15:41:32.946054,0.15,0.3
46,1,International,2024-06-01 09:20:32.946062,0.15,0.15
399,3,Domestic,2024-06-19 11:28:32.946070,0.05,0.15000000000000002
93,6,International,2024-06-19 18:16:32.946084,0.18,1.08
469,18,Domestic,2024-06-03 07:32:32.946092,0.05,0.9
428,2,Domestic,2024-05-28 01:14:32.946100,0.05,0.1
223,2,Domestic,2024-06-09 17:26:32.946108,0.05,0.1
23,8,Domestic,2024-06-04 00:09:32.946116,0.06,0.48
357,1,International,2024-06-05 23:54:32.946123,0.15,0.15
67,3,Domestic,2024-06-19 12:15:32.946131,0.05,0.15000000000000002
114,2,Domestic,2024-06-12 00:08:32.946139,0.06,0.12
483,1,Domestic,2024-06-05 08:44:32.946147,0.05,0.05
206,2,Domestic,2024-06-12 04:04:32.946155,0.05,0.1
66,1,Domestic,2024-06-21 17:03:32.946163,0.06,0.06
50,4,International,2024-05-30 21:58:32.946171,0.15,0.6
141,9,Domestic,2024-06-24 03:43:32.946179,0.05,0.45
258,1,Domestic,2024-06-07 11:27:32.946187,0.06,0.06
460,6,Domestic,2024-06-18 02:50:32.946195,0.05,0.30000000000000004
475,1,Domestic,2024-06-19 05:43:32.946203,0.05,0.05
34,3,Domestic,2024-06-17 11:12:32.946211,0.05,0.15000000000000002
296,1,Domestic,2024-05-31 04:14:32.946218,0.05,0.05
253,9,Domestic,2024-06-15 19:46:32.946226,0.05,0.45
69,5,Domestic,2024-06-08 21:19:32.946234,0.05,0.25
189,4,Domestic,2024-06-13 20:34:32.946242,0.05,0.2
153,6,Domestic,2024-06-23 16:04:32.946250,0.05,0.30000000000000004
203,4,Domestic,2024-06-21 14:27:32.946258,0.06,0.24
77,11,Domestic,2024-06-05 17:14:32.946266,0.05,0.55
191,4,International,2024-06-03 01:51:32.946274,0.18,0.72
28,8,Domestic,2024-06-06 23:05:32.946282,0.06,0.48
213,3,Domestic,2024-06-19 10:26:32.946290,0.06,0.18
369,1,Domestic,2024-06-14 01:23:32.946298,0.05,0.05
56,3,Domestic,2024-06-15 08:32:32.946306,0.06,0.18
112,1,Domestic,2024-06-15 03:36:32.946313,0.05,0.05
243,3,Domestic,2024-06-14 02:57:32.946321,0.05,0.15000000000000002
154,2,Domestic,2024-06-20 10:17:32.946329,0.06,0.12
155,3,Domestic,2024-06-22 02:25:32.946337,0.05,0.15000000000000002
282,1,Domestic,2024-06-12 07:49:32.946345,0.05,0.05
271,1,Domestic,2024-06-11 13:20:32.946353,0.05,0.05
50,3,Domestic,2024-05-31 01:55:32.946361,0.05,0.15000000000000002
390,10,International,2024-06-21 19:30:32.946369,0.15,1.5
68,2,Domestic,2024-06-11 20:31:32.946377,0.05,0.1
132,2,International,2024-06-01 16:58:32.946385,0.15,0.3
158,4,Domestic,2024-06-06 06:26:32.946392,0.05,0.2
333,3,Domestic,2024-06-17 21:51:32.946400,0.05,0.15000000000000002
265,2,Domestic,2024-06-19 20:49:32.946408,0.05,0.1
170,2,Domestic,2024-06-19 09:49:32.946416,0.06,0.12
270,1,Domestic,2024-06-13 08:49:32.946424,0.06,0.06
220,11,Domestic,2024-05-28 14:46:32.946432,0.05,0.55
40,1,Domestic,2024-06-08 20:26:32.946440,0.06,0.06
387,2,Domestic,2024-06-05 21:40:32.946448,0.06,0.12
425,1,Domestic,2024-06-05 11:15:32.946456,0.05,0.05
477,1,Domestic,2024-06-11 03:52:32.946464,0.06,0.06
289,5,International,2024-06-14 18:34:32.946472,0.15,0.75
79,1,Domestic,2024-06-21 07:24:32.946479,0.06,0.06
239,1,Domestic,2024-06-01 15:43:32.946487,0.05,0.05
60,2,Domestic,2024-05-30 21:29:32.946495,0.05,0.1
320,1,Domestic,2024-05-26 11:05:32.946503,0.06,0.06
318,1,Domestic,2024-06-19 13:21:32.946511,0.05,0.05
487,5,Domestic,2024-06-21 12:13:32.946519,0.05,0.25
335,5,Domestic,2024-06-04 03:06:32.946527,0.05,0.25
391,8,Domestic,2024-06-22 17:37:32.946535,0.05,0.4
237,6,Domestic,2024-05-26 02:37:32.946543,0.05,0.30000000000000004
76,4,Domestic,2024-05-29 15:54:32.946551,0.05,0.2
306,1,International,2024-06-05 03:41:32.946559,0.15,0.15
39,5,Domestic,2024-06-22 15:57:32.946567,0.06,0.3
199,6,Domestic,2024-06-01 06:17:32.946574,0.06,0.36
431,5,Domestic,2024-06-06 04:25:32.946582,0.05,0.25
105,3,International,2024-06-11 15:46:32.946590,0.15,0.44999999999999996
70,1,Domestic,2024-06-19 17:13:32.946598,0.05,0.05
282,6,Domestic,2024-06-22 12:39:32.946606,0.05,0.30000000000000004
58,4,International,2024-06-02 21:17:32.946614,0.15,0.6
329,12,Domestic,2024-05-28 22:51:32.946622,0.05,0.6000000000000001
179,1,Domestic,2024-06-22 03:08:32.946630,0.05,0.05
472,1,Domestic,2024-06-19 14:32:32.946638,0.05,0.05
308,1,Domestic,2024-06-08 01:23:32.946645,0.05,0.05
222,5,International,2024-06-05 18:21:32.946653,0.15,0.75
144,1,Domestic,2024-06-08 02:06:32.946661,0.06,0.06
304,1,Domestic,2024-06-17 00:52:32.946669,0.05,0.05
27,20,Domestic,2024-06-07 13:16:32.946677,0.05,1.0
161,1,Domestic,2024-05-27 08:25:32.946685,0.05,0.05
151,6,Domestic,2024-06-01 01:51:32.946693,0.05,0.30000000000000004
173,2,Domestic,2024-06-16 20:33:32.946701,0.05,0.1
211,6,International,2024-06-22 00:25:32.946709,0.15,0.8999999999999999
356,3,Domestic,2024-06-12 11:45:32.946716,0.05,0.15000000000000002
467,7,Domestic,2024-06-04 07:16:32.946724,0.05,0.35000000000000003
22,8,Domestic,2024-06-19 15:56:32.946736,0.05,0.4
298,1,Domestic,2024-06-14 17:49:32.946744,0.06,0.06
365,1,Domestic,2024-06-07 10:33:32.946752,0.05,0.05
33,1,Domestic,2024-06-09 13:16:32.946760,0.05,0.05
109,4,Domestic,2024-06-03 14:49:32.946770,0.05,0.2
394,7,Domestic,2024-06-15 14:16:32.946778,0.05,0.35000000000000003
47,2,Domestic,2024-06-20 03:40:32.946786,0.05,0.1
96,3,International,2024-06-23 05:55:32.946794,0.15,0.44999999999999996
125,1,Domestic,2024-06-23 16:47:32.946802,0.05,0.05
335,5,Domestic,2024-05-30 01:15:32.946810,0.05,0.25
295,11,Domestic,2024-06-04 18:05:32.946818,0.06,0.6599999999999999
378,1,Domestic,2024-06-20 19:16:32.946826,0.05,0.05
302,3,Domestic,2024-05-30 14:31:32.946834,0.05,0.15000000000000002
328,1,Domestic,2024-06-18 22:29:32.946842,0.05,0.05
307,3,International,2024-06-07 18:28:32.946850,0.18,0.54
25,3,Domestic,2024-06-14 13:25:32.946858,0.05,0.15000000000000002
82,1,Domestic,2024-06-05 19:17:32.946866,0.05,0.05
399,2,Domestic,2024-06-04 22:15:32.946874,0.05,0.1
58,2,Domestic,2024-05-30 06:46:32.946881,0.05,0.1
443,3,Domestic,2024-06-16 02:16:32.946889,0.05,0.15000000000000002
26,3,Domestic,2024-06-11 10:27:32.946897,0.06,0.18
297,1,International,2024-06-06 05:08:32.946905,0.15,0.15
44,5,International,2024-06-06 07:34:32.946913,0.15,0.75
85,4,Domestic,2024-06-21 08:31:32.946921,0.06,0.24
22,2,Domestic,2024-05-31 18:01:32.946929,0.05,0.1
366,1,Domestic,2024-06-03 03:34:32.946937,0.05,0.05
226,5,International,2024-05-26 01:17:32.946945,0.15,0.75
37,10,Domestic,2024-06-22 07:56:32.946953,0.05,0.5
374,1,Domestic,2024-06-08 07:22:32.946960,0.05,0.05
101,2,Domestic,2024-06-20 15:42:32.946968,0.05,0.1
142,1,Domestic,2024-06-18 05:32:32.946976,0.06,0.06
4,3,Domestic,2024-05-30 22:14:32.946984,0.05,0.15000000000000002
24,1,International,2024-06-09 17:17:32.946992,0.15,0.15
450,2,International,2024-06-22 14:36:32.947000,0.18,0.36
191,4,Domestic,2024-06-13 03:02:32.947008,0.06,0.24
321,3,Domestic,2024-06-09 19:28:32.947016,0.06,0.18
322,2,International,2024-06-19 07:28:32.947024,0.15,0.3
269,2,Domestic,2024-05-27 23:22:32.947031,0.05,0.1
27,3,Domestic,2024-06-10 13:07:32.947039,0.05,0.15000000000000002
372,1,Domestic,2024-05-25 21:33:32.947047,0.05,0.05
81,1,International,2024-06-15 11:57:32.947055,0.18,0.18
121,7,Domestic,2024-05-27 02:14:32.947063,0.05,0.35000000000000003
365,1,Domestic,2024-06-08 09:14:32.947071,0.05,0.05
401,4,International,2024-06-21 13:01:32.947079,0.18,0.72
69,8,Domestic,2024-06-10 18:31:32.947087,0.05,0.4
472,1,International,2024-05-31 13:20:32.947095,0.15,0.15
313,2,Domestic,2024-06-19 03:56:32.947103,0.05,0.1
72,3,Domestic,2024-06-23 04:25:32.947111,0.05,0.15000000000000002
246,7,Domestic,2024-06-05 09:00:32.947119,0.06,0.42
246,9,Domestic,2024-05-29 02:58:32.947126,0.06,0.54
253,5,Domestic,2024-06-24 01:40:32.947134,0.05,0.25
364,1,International,2024-06-06 02:17:32.947142,0.18,0.18
73,4,Domestic,2024-06-02 07:28:32.947150,0.06,0.24
274,2,International,2024-06-07 19:16:32.947158,0.15,0.3
16,2,Domestic,2024-06-06 19:23:32.947166,0.05,0.1
179,1,Domestic,2024-06-22 01:32:32.947174,0.05,0.05
352,1,Domestic,2024-05-30 04:25:32.947182,0.06,0.06
40,5,Domestic,2024-06-16 13:58:32.947190,0.06,0.3
39,2,Domestic,2024-06-23 06:00:32.947198,0.06,0.12
56,2,International,2024-06-04 12:28:32.947205,0.18,0.36
373,2,Domestic,2024-06-18 16:31:32.947213,0.05,0.1
233,6,Domestic,2024-05-28 05:21:32.947221,0.05,0.30000000000000004
54,5,Domestic,2024-06-07 00:42:32.947229,0.05,0.25
172,1,Domestic,2024-06-18 11:52:32.947237,0.05,0.05
302,1,Domestic,2024-06-15 03:09:32.947245,0.05,0.05
416,1,Domestic,2024-06-22 10:08:32.947253,0.06,0.06
490,8,Domestic,2024-06-12 06:54:32.947261,0.06,0.48
432,3,Domestic,2024-06-21 22:12:32.947269,0.06,0.18
189,3,Domestic,2024-06-04 07:15:32.947277,0.05,0.15000000000000002
450,3,Domestic,2024-06-17 02:02:32.947285,0.06,0.18
422,2,Domestic,2024-06-09 03:58:32.947292,0.05,0.1
43,5,International,2024-06-13 20:52:32.947300,0.18,0.8999999999999999
4,3,Domestic,2024-06-18 19:33:32.947308,0.05,0.15000000000000002
261,1,Domestic,2024-06-04 15:53:32.947316,0.05,0.05
485,1,Domestic,2024-06-07 11:31:32.947324,0.05,0.05
369,3,International,2024-06-16 15:11:32.947332,0.15,0.44999999999999996
58,9,Domestic,2024-06-23 03:25:32.947340,0.05,0.45
37,2,Domestic,2024-06-21 02:11:32.947348,0.05,0.1
410,7,Domestic,2024-06-11 05:30:32.947356,0.05,0.35000000000000003
235,5,Domestic,2024-06-18 20:30:32.947364,0.05,0.25
265,1,Domestic,2024-05-29 17:49:32.947372,0.05,0.05
15,1,Domestic,2024-06-12 00:54:32.947380,0.05,0.05
88,1,Domestic,2024-05-30 15:06:32.947388,0.05,0.05
472,4,Domestic,2024-06-17 08:29:32.947396,0.05,0.2
99,1,Domestic,2024-06-16 13:28:32.947404,0.05,0.05
496,2,Domestic,2024-06-08 20:47:32.947411,0.05,0.1
105,3,Domestic,2024-06-02 19:58:32.947419,0.05,0.15000000000000002
217,4,International,2024-05-31 07:44:32.947427,0.15,0.6
410,1,Domestic,2024-06-13 05:44:32.947437,0.05,0.05
191,2,International,2024-05-30 08:32:32.947445,0.18,0.36
215,2,Domestic,2024-06-18 23:12:32.947453,0.06,0.12
198,3,International,2024-06-21 02:01:32.947461,0.18,0.54
105,6,Domestic,2024-06-03 20:33:32.947469,0.05,0.30000000000000004
27,1,Domestic,2024-06-09 07:06:32.947477,0.05,0.05
182,5,Domestic,2024-06-22 03:48:32.947485,0.05,0.25
83,4,Domestic,2024-06-13 15:15:32.947493,0.06,0.24
159,3,Domestic,2024-06-01 07:24:32.947500,0.05,0.15000000000000002
230,4,Domestic,2024-05-30 19:00:32.947508,0.05,0.2
235,2,Domestic,2024-06-13 06:19:32.947516,0.05,0.1
288,1,Domestic,2024-06-18 03:57:32.947524,0.05,0.05
386,4,Domestic,2024-05-29 16:41:32.947532,0.05,0.2
18,3,Domestic,2024-06-16 02:37:32.947540,0.05,0.15000000000000002
284,4,Domestic,2024-06-23 02:46:32.947548,0.05,0.2
71,2,Domestic,2024-06-23 19:23:32.947556,0.06,0.12
215,8,International,2024-06-03 11:44:32.947564,0.18,1.44
117,3,Domestic,2024-05-25 23:15:32.947572,0.05,0.15000000000000002
100,1,Domestic,2024-06-15 15:07:32.947580,0.05,0.05
88,2,International,2024-06-21 11:43:32.947587,0.15,0.3
348,5,Domestic,2024-06-17 16:15:32.947595,0.05,0.25
153,5,Domestic,2024-05-29 12:48:32.947603,0.05,0.25
295,3,International,2024-06-17 00:38:32.947611,0.18,0.54
177,7,Domestic,2024-06-23 10:57:32.947619,0.06,0.42
132,1,Domestic,2024-06-23 04:28:32.947627,0.05,0.05
493,2,International,2024-05-30 12:51:32.947635,0.15,0.3
308,7,International,2024-05-31 05:33:32.947643,0.15,1.05
122,7,Domestic,2024-05-31 15:12:32.947651,0.05,0.35000000000000003
211,4,Domestic,2024-06-09 10:46:32.947659,0.05,0.2
68,6,Domestic,2024-06-22 15:02:32.947666,0.05,0.30000000000000004
57,1,Domestic,2024-05-28 19:29:32.947674,0.05,0.05
13,7,Domestic,2024-06-04 01:10:32.947682,0.05,0.35000000000000003
193,2,Domestic,2024-06-04 15:02:32.947690,0.06,0.12
63,1,International,2024-05-30 06:39:32.947698,0.18,0.18
482,1,International,2024-06-11 11:34:32.947706,0.18,0.18
327,2,Domestic,2024-06-18 23:25:32.947714,0.05,0.1
153,1,Domestic,2024-05-29 22:36:32.947722,0.05,0.05
23,2,Domestic,2024-05-31 21:20:32.947735,0.06,0.12
30,1,Domestic,2024-06-10 23:26:32.947745,0.05,0.05
369,2,Domestic,2024-05-26 03:11:32.947754,0.05,0.1
189,3,Domestic,2024-05-28 09:07:32.947762,0.05,0.15000000000000002
391,2,Domestic,2024-06-12 14:43:32.947770,0.05,0.1
310,2,International,2024-06-10 08:11:32.947778,0.15,0.3
109,5,Domestic,2024-06-16 02:25:32.947786,0.05,0.25
401,7,Domestic,2024-06-12 15:17:32.947794,0.06,0.42
353,5,Domestic,2024-05-27 08:36:32.947801,0.06,0.3
60,2,Domestic,2024-05-30 23:09:32.947809,0.05,0.1
66,5,International,2024-06-11 16:36:32.947817,0.18,0.8999999999999999
166,1,Domestic,2024-06-01 14:47:32.947825,0.05,0.05
492,1,Domestic,2024-06-03 18:12:32.947833,0.06,0.06
141,2,Domestic,2024-06-14 20:11:32.947840,0.05,0.1
52,5,Domestic,2024-06-04 23:29:32.947848,0.06,0.3
180,1,International,2024-05-31 12:19:32.947856,0.15,0.15
32,1,Domestic,2024-06-08 00:04:32.947864,0.06,0.06
214,1,Domestic,2024-05-28 00:04:32.947872,0.05,0.05
265,6,Domestic,2024-06-05 22:29:32.947880,0.05,0.30000000000000004
17,4,Domestic,2024-06-15 11:07:32.947887,0.05,0.2
126,1,Domestic,2024-06-08 07:59:32.947895,0.05,0.05
82,3,Domestic,2024-06-07 09:33:32.947903,0.05,0.15000000000000002
40,3,Domestic,2024-05-29 18:03:32.947911,0.06,0.18
104,4,International,2024-06-05 07:41:32.947919,0.18,0.72
219,1,Domestic,2024-06-18 21:24:32.947926,0.05,0.05
459,6,Domestic,2024-06-22 03:54:32.947934,0.06,0.36
182,2,International,2024-05-26 01:29:32.947942,0.15,0.3
384,4,Domestic,2024-05-31 14:07:32.947950,0.05,0.2
438,1,Domestic,2024-06-02 03:39:32.947958,0.05,0.05
156,2,Domestic,2024-05-25 22:03:32.947965,0.06,0.12
456,2,Domestic,2024-06-03 17:42:32.947973,0.05,0.1
178,3,Domestic,2024-06-06 07:28:32.947981,0.05,0.15000000000000002
18,1,Domestic,2024-06-07 11:37:32.947989,0.05,0.05
141,5,Domestic,2024-06-18 23:32:32.947997,0.05,0.25
161,1,Domestic,2024-06-15 16:20:32.948005,0.05,0.05
399,4,Domestic,2024-06-12 13:20:32.948012,0.05,0.2
214,5,Domestic,2024-06-21 05:29:32.948020,0.05,0.25
422,3,Domestic,2024-05-28 07:26:32.948028,0.05,0.15000000000000002
222,5,Domestic,2024-06-05 07:42:32.948036,0.05,0.25
262,4,Domestic,2024-06-08 01:06:32.948044,0.06,0.24
45,2,Domestic,2024-06-21 19:35:32.948052,0.05,0.1
187,5,Domestic,2024-06-09 22:06:32.948059,0.06,0.3
354,2,Domestic,2024-06-06 02:03:32.948067,0.06,0.12
375,3,International,2024-06-04 03:00:32.948075,0.18,0.54
467,5,Domestic,2024-05-30 03:25:32.948083,0.05,0.25
241,2,Domestic,2024-06-22 12:00:32.948091,0.05,0.1
225,2,Domestic,2024-06-13 20:46:32.948099,0.06,0.12
334,2,Domestic,2024-06-04 04:10:32.948106,0.05,0.1
48,6,Domestic,2024-05-25 20:20:32.948117,0.06,0.36
111,8,International,2024-06-16 09:21:32.948125,0.15,1.2
425,3,International,2024-06-15 07:24:32.948133,0.15,0.44999999999999996
83,4,Domestic,2024-06-14 08:09:32.948140,0.06,0.24
104,8,Domestic,2024-06-11 00:30:32.948148,0.06,0.48
463,1,Domestic,2024-06-16 06:05:32.948156,0.05,0.05
74,1,Domestic,2024-05-28 06:07:32.948164,0.05,0.05
55,4,Domestic,2024-06-16 15:31:32.948172,0.05,0.2
317,6,International,2024-05-29 09:54:32.948180,0.15,0.8999999999999999
2,6,International,2024-05-26 10:55:32.948187,0.15,0.8999999999999999
242,2,International,2024-05-30 07:41:32.948195,0.18,0.36
372,1,Domestic,2024-06-05 14:49:32.948203,0.05,0.05
258,2,Domestic,2024-06-16 10:34:32.948211,0.06,0.12
469,1,Domestic,2024-06-17 03:14:32.948219,0.05,0.05
332,2,Domestic,2024-06-06 11:27:32.948227,0.05,0.1
10,5,Domestic,2024-06-23 09:53:32.948234,0.05,0.25
76,1,Domestic,2024-06-10 22:00:32.948242,0.05,0.05
423,6,Domestic,2024-06-11 05:03:32.948250,0.05,0.30000000000000004
258,2,Domestic,2024-06-02 19:42:32.948258,0.06,0.12
121,3,Domestic,2024-06-05 12:12:32.948266,0.05,0.15000000000000002
321,1,International,2024-06-16 01:30:32.948274,0.18,0.18
450,2,Domestic,2024-06-19 05:52:32.948281,0.06,0.12
215,1,Domestic,2024-06-09 16:43:32.948289,0.06,0.06
476,10,Domestic,2024-06-15 21:55:32.948297,0.06,0.6
245,5,Domestic,2024-06-02 14:15:32.948305,0.05,0.25
337,2,Domestic,2024-06-17 20:15:32.948313,0.05,0.1
180,1,Domestic,2024-05-28 03:54:32.948320,0.05,0.05
488,9,Domestic,2024-06-21 23:15:32.948328,0.06,0.54
341,2,Domestic,2024-06-20 20:58:32.948336,0.05,0.1
300,1,International,2024-06-08 13:52:32.948344,0.15,0.15
290,3,International,2024-06-16 08:41:32.948352,0.18,0.54
73,9,Domestic,2024-06-01 04:57:32.948359,0.06,0.54
209,1,Domestic,2024-06-19 05:15:32.948367,0.06,0.06
241,1,International,2024-05-29 23:07:32.948375,0.15,0.15
362,9,Domestic,2024-06-06 23:34:32.948383,0.06,0.54
173,1,Domestic,2024-06-22 06:58:32.948391,0.05,0.05
416,1,International,2024-05-25 17:04:32.948399,0.18,0.18
5,3,Domestic,2024-06-04 21:15:32.948406,0.05,0.15000000000000002
462,6,International,2024-06-16 23:52:32.948414,0.18,1.08
366,2,Domestic,2024-05-26 00:01:32.948422,0.05,0.1
495,16,Domestic,2024-05-29 19:28:32.948430,0.05,0.8
217,4,International,2024-06-01 14:46:32.948438,0.15,0.6
214,1,Domestic,2024-06-12 05:29:32.948445,0.05,0.05
447,15,Domestic,2024-06-20 01:58:32.948453,0.05,0.75
325,2,Domestic,2024-06-07 09:01:32.948461,0.05,0.1
310,2,International,2024-06-03 05:45:32.948469,0.15,0.3
38,3,Domestic,2024-06-15 11:32:32.948477,0.06,0.18
393,2,Domestic,2024-06-19 19:46:32.948484,0.06,0.12
61,1,Domestic,2024-06-16 09:46:32.948492,0.05,0.05
95,1,Domestic,2024-05-27 03:44:32.948500,0.05,0.05
233,2,Domestic,2024-05-27 12:39:32.948508,0.05,0.1
277,6,Domestic,2024-06-10 00:43:32.948516,0.05,0.30000000000000004
36,3,International,2024-06-18 05:26:32.948524,0.15,0.44999999999999996
1,22,Domestic,2024-06-20 23:34:32.948531,0.06,1.3199999999999998
150,2,Domestic,2024-06-06 18:42:32.948539,0.06,0.12
471,1,Domestic,2024-06-14 20:58:32.948547,0.05,0.05
215,1,International,2024-05-29 13:52:32.948555,0.18,0.18
399,1,Domestic,2024-06-16 17:52:32.948563,0.05,0.05
46,2,Domestic,2024-06-13 16:15:32.948571,0.05,0.1
65,5,International,2024-05-26 12:25:32.948578,0.15,0.75
6,8,Domestic,2024-06-14 17:21:32.948586,0.06,0.48
424,12,Domestic,2024-06-10 17:15:32.948594,0.05,0.6000000000000001
419,1,Domestic,2024-06-20 17:06:32.948602,0.05,0.05
81,7,Domestic,2024-06-19 20:23:32.948610,0.06,0.42
189,2,Domestic,2024-06-18 11:08:32.948617,0.05,0.1
151,1,International,2024-06-23 03:49:32.948625,0.15,0.15
148,7,International,2024-06-05 08:18:32.948633,0.18,1.26
28,4,Domestic,2024-06-22 22:23:32.948641,0.06,0.24
165,1,Domestic,2024-06-16 16:37:32.948649,0.06,0.06
466,2,Domestic,2024-06-07 20:43:32.948657,0.06,0.12
135,2,Domestic,2024-06-18 18:47:32.948664,0.05,0.1
254,5,Domestic,2024-06-16 13:35:32.948672,0.05,0.25
305,2,International,2024-06-22 19:22:32.948680,0.15,0.3
495,14,Domestic,2024-05-31 20:23:32.948688,0.05,0.7000000000000001
212,1,Domestic,2024-06-06 15:43:32.948696,0.05,0.05
280,2,Domestic,2024-05-29 19:31:32.948703,0.06,0.12
80,2,Domestic,2024-06-11 03:17:32.948711,0.05,0.1
269,3,Domestic,2024-06-07 01:27:32.948719,0.05,0.15000000000000002
348,2,Domestic,2024-06-09 08:22:32.948727,0.05,0.1
391,4,Domestic,2024-06-06 06:56:32.948739,0.05,0.2
15,7,Domestic,2024-06-16 18:30:32.948747,0.05,0.35000000000000003
87,9,Domestic,2024-06-06 20:23:32.948755,0.06,0.54
407,5,Domestic,2024-06-17 19:22:32.948763,0.06,0.3
380,6,International,2024-06-21 15:06:32.948771,0.15,0.8999999999999999
223,3,International,2024-06-20 21:07:32.948779,0.15,0.44999999999999996
325,6,Domestic,2024-05-29 20:12:32.948789,0.05,0.30000000000000004
91,2,Domestic,2024-06-17 22:54:32.948797,0.06,0.12
492,2,International,2024-05-27 14:09:32.948805,0.18,0.36
316,2,Domestic,2024-06-08 03:37:32.948812,0.05,0.1
266,2,Domestic,2024-06-13 04:54:32.948820,0.05,0.1
307,2,Domestic,2024-05-28 03:09:32.948828,0.06,0.12
320,10,Domestic,2024-06-19 17:20:32.948836,0.06,0.6
106,2,Domestic,2024-06-15 21:57:32.948844,0.05,0.1
253,1,Domestic,2024-05-27 10:45:32.948852,0.05,0.05
199,3,International,2024-06-20 13:46:32.948860,0.18,0.54
56,1,Domestic,2024-06-09 04:54:32.948867,0.06,0.06
416,1,Domestic,2024-06-18 00:37:32.948875,0.06,0.06
407,1,International,2024-06-20 21:56:32.948883,0.18,0.18
438,2,Domestic,2024-06-19 09:42:32.948891,0.05,0.1
239,2,International,2024-06-02 13:00:32.948899,0.15,0.3
457,5,International,2024-06-19 12:13:32.948907,0.15,0.75
477,5,Domestic,2024-06-23 21:18:32.948915,0.06,0.3
347,2,International,2024-05-28 10:43:32.948922,0.15,0.3
486,2,Domestic,2024-06-16 12:42:32.948930,0.05,0.1
341,2,Domestic,2024-06-17 13:00:32.948938,0.05,0.1
363,5,Domestic,2024-06-05 18:46:32.948946,0.05,0.25
454,1,Domestic,2024-06-14 02:18:32.948954,0.05,0.05
218,1,International,2024-05-27 14:20:32.948962,0.18,0.18
212,5,Domestic,2024-06-01 14:22:32.948969,0.05,0.25
189,2,Domestic,2024-06-15 10:23:32.948977,0.05,0.1
335,1,Domestic,2024-06-08 03:31:32.948985,0.05,0.05
365,1,Domestic,2024-06-05 03:24:32.948995,0.05,0.05
102,9,Domestic,2024-05-28 02:04:32.949004,0.05,0.45
404,6,Domestic,2024-06-10 19:03:32.949013,0.05,0.30000000000000004
437,4,International,2024-06-12 19:13:32.949022,0.18,0.72
143,2,Domestic,2024-05-27 04:55:32.949031,0.05,0.1
285,3,Domestic,2024-05-28 04:21:32.949041,0.05,0.15000000000000002
70,12,Domestic,2024-06-04 22:13:32.949049,0.05,0.6000000000000001
336,11,Domestic,2024-06-10 23:26:32.949057,0.05,0.55
65,1,Domestic,2024-06-16 19:30:32.949065,0.05,0.05
446,5,Domestic,2024-05-30 07:04:32.949073,0.05,0.25
198,1,Domestic,2024-06-21 06:04:32.949081,0.06,0.06
16,1,Domestic,2024-05-26 14:27:32.949089,0.05,0.05
310,4,Domestic,2024-05-27 19:15:32.949097,0.05,0.2
353,2,Domestic,2024-05-26 02:31:32.949105,0.06,0.12
263,9,Domestic,2024-06-01 06:07:32.949113,0.05,0.45
60,1,Domestic,2024-06-02 22:39:32.949121,0.05,0.05
10,3,Domestic,2024-06-03 03:55:32.949129,0.05,0.15000000000000002
309,8,International,2024-06-15 11:18:32.949137,0.18,1.44
8,8,Domestic,2024-06-09 02:26:32.949144,0.06,0.48
382,1,Domestic,2024-06-14 03:09:32.949152,0.05,0.05
341,2,Domestic,2024-05-26 22:51:32.949160,0.05,0.1
90,3,Domestic,2024-06-15 23:51:32.949170,0.05,0.15000000000000002
37,1,Domestic,2024-06-19 02:20:32.949178,0.05,0.05
466,11,International,2024-05-28 21:42:32.949186,0.18,1.98
388,8,International,2024-06-13 19:44:32.949194,0.15,1.2
84,1,International,2024-06-15 20:38:32.949202,0.18,0.18
496,1,International,2024-05-29 20:15:32.949210,0.15,0.15
234,1,Domestic,2024-06-10 09:50:32.949218,0.05,0.05
250,8,Domestic,2024-05-28 03:37:32.949226,0.06,0.48
240,1,Domestic,2024-06-05 18:33:32.949234,0.05,0.05
104,2,International,2024-06-16 18:16:32.949242,0.18,0.36
